hechos,intervencion,resultado,fecha_hechos,fecha_denuncia,provincia,ambito,tipo_desciminacion,reference
"En el formato digital de un periódico de Salamanca en concreto, www.salamanca24horas.com aparece un artículo con el siguiente titular: “El gitano es el que menos mira el dinero a la hora de gastar: cuando tiene, tiene”. La mención de la etnia en este artículo nos parece una generalización inadecuada, ya que simplifica la diversidad de las personas gitanas a un solo estereotipo ligado al derroche económico, estereotipos que bien pueden contribuir a mantener la persistencia de éstos en la comunidad gitana en general.",,,2013-01-01T00:00:00+01:00,2013-01-01T00:00:00+01:00,Salamanca,Medios de comunicación,Discriminación directa,
El diario La Gaceta Regional destaca una noticia con el siguiente titular: “Desmantelada una banda que robó 160 jamones y paletas de ibérico de Guijuelo”. En su sección de sucesos se publica que un grupo de personas fueron detenidas por un robo en una fábrica de jamones. Se hace mención de la etnia gitana a la que supuestamente pertenecen los asaltantes. Debemos recordar que esta mención a la etnia es totalmente innecesaria puesto que dicha información personal no aporta nada para la comprensión de la noticia y en cambio refuerza la imagen negativa hacia la comunidad gitana asociándola con la delincuencia.,,,2013-01-01T00:00:00+01:00,2013-01-01T00:00:00+01:00,Salamanca,Medios de comunicación,Discriminación directa,
"Un periodista de la Gaceta Regional de Salamanca titula “Como el gitano del cerdo al hombro” un artículo de opinión sobre el caso Bárcenas. Intenta hacer una comparación entre un chiste sobre gitanos y guardias civiles y supuesta actitud de Bárcenas en el conocido caso de corrupción. 
“Con Bárcenas entre rejas y los mentideros en ascuas, el alboroto provocado por su encarcelamiento se ha disparado ante el rumor (recuérdese: el rumor, antesala de la noticia) de que estaría a punto de descarriarse, o incluso de que ya habría descarriado, un pen drive con pelos y señales de sobresueldos sin declarar en Hacienda, lo que dejaría al pie de los caballos a no pocos notables, gente con rostro de cemento armado. Datos lapidarios frente a palabras vacías. Pablo Ruz, el juez del caso Gurtel, ha cebado un atestado tumbativo contra Bárcenas. Operaciones fraudulentas, firmas de cuento, papeles chapuceros. Ante las evidencias, el imputado sólo habría esgrimido explicaciones anonadas y patidifusas. Como aquella del gitano del chiste, sorprendido en medio de la noche con un cerdo al hombro por una pareja de la Guardia Civil: “¿qué llevas ahí?”, le preguntaron. “Ozú, señores beneméritos”, contestó este, “menuda mosca se me ha trepado por las espaldas”. Cuarenta y ocho millones y pico de euros no se trasiegan sin dejar rastro de cuenta en cuenta, desde Suiza a Estados Unidos y desde Estados Unidos al otro extremo del mundo. Aunque pastoreadas con discreción, tantas piaras de billetes a la fuerza habrán dejado demasiados rastros por las veredas de la mentira y entre los zarzales de los apaños. Bárcenas lo tiene oscuro y no pocos de sus beneficiados estarán estrenando cuerpo de vísperas. Instado por la Fiscalía Anticorrupción, el juez ha decretado su prisión incondicional y, hable o guarde silencio, siga filtrando papeles o los esconda, ya se encuentra rejas adentro en Soto del Real, donde los días se purgan y las noches pesan, uno más en el submundo angosto de la cárcel.”
 La cuestión de la imagen social de la comunidad gitana tiene una especial relevancia ya que el mantenimiento de determinados prejuicios y estereotipos negativos de la opinión pública, genera graves consecuencias en su acceso a los derechos ciudadanos más básicos y perpetúa su rechazo social, además de no ser una imagen que se corresponda con la realidad heterogénea de la misma.",,,2013-01-01T00:00:00+01:00,2013-01-01T00:00:00+01:00,Salamanca,Medios de comunicación,Discriminación directa,
"El diario La Gaceta Regional de Salamanca, en su sección de sucesos recoge un caso de un atraco en el que las víctimas son de etnia gitana y los atacantes son de origen marroquí. El titular es: “Brutal atraco a una pareja en un piso de Béjar para robar hachís y dinero . El móvil del ataque parece ser el robo de dinero y de hachís. El trato dado por el medio también nos parece discriminador al ilustrar un artículo sobre robos y actos vandálicos con la foto de las personas con el perfil físico atribuido a estas personas.",,,2013-01-01T00:00:00+01:00,2013-01-01T00:00:00+01:00,Salamanca,Medios de comunicación,Discriminación directa,
"La Gaceta Regional de Salamanca informa sobre la ocupación por parte de nueve familias la mayoría de ellas de etnia gitana de siete viviendas protegidas de la Junta en Béjar (Salamanca). Estas aseguran que no tienen donde vivir y que tendrán que “matarles” para conseguir que las abandonen: En el foro de la edición electrónica aparecen toda una serie de comentarios racistas contra la población gitana entre los que destacamos: 
“Las casas gratis, la luz gratis, los impuestos perdonados, conducen sin carnet, los coches sin seguro, los atropellos sin responsabilidad, dueños de la Plaza Mayor, que se vayan a Rumania que es de donde descienden SINVERGUENZAS” “CUANDO LOS DESALOJEN CUIDADO QUE SON ESPECIALISTAS EN COLLARINES PARA COBRAR DE LOS SEGUROS VERDAD LOS COLLARINES SE LOS TENIAN QUE PONER CON CADENAS PARA TENERLOS SUJETOS”
",,,2013-01-01T00:00:00+01:00,2013-01-01T00:00:00+01:00,Salamanca,Medios de comunicación,Discriminación directa,['http://www.lagacetadesalamanca.es/bejar/2013/05/07/nueve-familias-bejar-ocupan-casas-vacias/92943.html']
"Aparece en primera plana del periódico La Gaceta Regional de Salamanca una noticia en la que se informa de que la policía se ha incautado cierta cantidad de hachís. En las páginas de sucesos amplían la información y es ahí donde especifican la etnia de las personas implicadas. En la edición digital se suceden comentarios racistas. Un ejemplo más de que los medios de comunicación, en este caso la prensa escrita lo único que consiguen con estas menciones de la etnia de personas implicadas en sucesos es crear y reforzar los prejuicios y estereotipos negativos contra la comunidad gitana.",,,2013-01-01T00:00:00+01:00,2013-01-01T00:00:00+01:00,Salamanca,Medios de comunicación,Discriminación directa,['http://www.lagacetadesalamanca.es/sucesos/2013/03/15/espectacular-redada-familia-buenos-aires/88626.html?pCom=1#EnlaceComentarios']
"El periódico El Adelanto de Salamanca publica una notica en la que se hace eco de unos hechos ocurridos en Zamora. Un hombre de “etnia gitana”, según notifica el periodista, es el autor de la retención forzada de 5 personas en una entidad aseguradora. El hecho de indicar que el protagonista del suceso es de etnia gitana es totalmente innecesario, lo único que consigue es la proliferación y mantenimiento de prejuicios y estereotipos negativos hacia la comunidad gitana, ya que las actitudes de un individuo se extrapolan a la comunidad en su conjunto.",,,2013-01-01T00:00:00+01:00,2013-01-01T00:00:00+01:00,Salamanca,Medios de comunicación,Discriminación directa,
"Buscando en el google.es información sobre un hecho acontecido en Avilés donde al parecer había personas gitanas involucradas, la primera referencia que aparece es la de Foro Coches en la que se hace toda una serie de manifestaciones discriminatorias y vejatorias hacia los gitanos incluida la persona fallecida. Muchas de las personas que participan jalean y se ríen de los comentarios vertidos tales como: 
Una gran pena que solo fuera uno, al parecer en media hora se reunieron allí cientos “Fallece un hombre” está mal el título, debería ser “Fallece un gitano” Me da vergüenza leeros ha muerto un gitano a tiros y nadie habla de ponerle una calle en honor a la bala? Ya os vale Menos mal, creia que había muerto una persona. Vaya.. el gitano puede ser el mejor amigo del hombre. Espero que se recupere. A la puta hoguera con ellos...
 En este caso, nos encontramos con unos comentarios que evidencian la gran interiorización de la idea negativa, del odio y racismo hacia la comunidad gitana en general, donde incluso se promueve la violencia contra ella.",,,2013-01-01T00:00:00+01:00,2013-01-01T00:00:00+01:00,Asturias,Redes sociales,Discriminación directa,['http://www.forocoches.com/foro/showthread.php?t=3342458']
En el periódico Heraldo de Aragon apareció publicada una noticia con el siguiente titular: “Un ex guardia civil admitió que formó a un grupo criminal que robaba a familias gitanas“. En el desarrollo de la noticia aparece la etnia gitana asociada al tráfico de drogas y la delincuencia. Esta clase de titulares siguen reforzando los estereotipos y prejuicios hacia la comunidad gitana en general.,,,2013-01-01T00:00:00+01:00,2013-01-01T00:00:00+01:00,Huesca,Medios de comunicación,Discriminación directa,
"A raíz de unas peleas producidas en la “zona de marcha del Tubo de Huesca”, donde estaban involucrados jóvenes gitanos, y en donde en una de las peleas, hubo una agresión de una persona gitana a un miembro del cuerpo nacional de policía, varios medios de comunicación escrita y digital (Diario del Alto Aragón, Heraldo de Huesca, radiohuesca.com) se hacen eco de este incidente y así queda plasmado en la redacción de las noticias y artículos relacionados, en donde se ve claramente el hincapié que hicieron en que las personas involucradas en las reyertas eran de etnia gitana. Un ejemplo de ello son los titular de la noticia tanto del Heraldo de Aragón “Arrestan a dos jóvenes más por las algaradas en el tubo de Huesca” “el comisario cita a los patriarcas gitanos para que atajen los conflictos de jóvenes en el Tubo“como del Diario del Alto Aragón: El presunto instigador de las peleas en el “Tubo” entra a prisión. A raíz de la tensión social que se detectó de estos incidentes, la responsable del área de igualdad de Trato de la FSG y el coordinador de Huesca, mantuvieron una reunión con el comisario provincial en donde se ponían a disposición de las administraciones, las fuerzas de la seguridad del Estado y de la comunidad gitana para hacer de intermediarios para la solución de posibles conflictos. En la misma reunión, el comisario expuso algún comentario racista, como “que está claro que es más sospechoso de actos delictivos un gitano que otra persona, que a raíz del enfrentamiento con los gitanos, hace tiempo que no se lo pasaba tan bien”, etc. Igualmente, representantes de la FSG en Huesca intervienen en distintos medios de comunicación (Radio Huesca, cadena Cope, Diario del Alto Aragón, Heraldo de Aragon), transmitiendo la queja del tratamiento que se estaba dado en los medios de comunicación al hecho de que las personas involucradas fueran gitanas, solicitando a los medios un trato igualitario y justo, para evitar el daño de la generalización hacia toda la comunidad gitana.",,,2013-01-01T00:00:00+01:00,2013-01-01T00:00:00+01:00,Huesca,Medios de comunicación,Discriminación directa,
"Tras un trágico accidente en un vertedero en la provincia de Jaén donde una mujer gitana pierde la vida, encontramos que distintos medios de comunicación se hacen eco de la noticia, no sólo la prensa sino también la televisión. En los foros creados por los distintos medios para comentar la noticia aparecen comentarios racistas y discriminatorios hacia los familiares y la comunidad gitana en general. Un ejemplo de ello son los comentarios racistas y que incitan al odio hacia la comunidad gitana difundidos en este foro: 
“Esta mañana he leido la noticia y he flipado. Se supone que no pueden entrar al vertedero, pero la gente entra como le sale de los cojones, y por supuesto entra la crem de la crem. Espero que a partir de ahora se ponga la cosa mas chunga para estos impresentables.” “que pena que Hitler no entrase en la península no” “Gitanos, esa escoria inmunda” “la víctima era gitana=paliza al pobre operario. que exterminio haría yo con los putos gitanos.y el ojoXojo”
 A pasar que hubo un lamentable suceso en ningún momento son justificables los comentarios racistas y discriminatorios que aparecieron en este foro. Desde el área de igualdad hacemos un llamamiento, dada la dificultad que presenta poder obtener una repuesta positiva en estos casos, a todos los administradores de estos foros de comentarios a que sean más responsables a la hora de permitir la publicación de comentarios con contenido racista; ejemplos como éste demuestran lo cotidiano de su permisividad.",,,2013-01-01T00:00:00+01:00,2013-01-01T00:00:00+01:00,Jaén,Medios de comunicación,Discriminación directa,['http://www.forocoches.com/foro/showthread.php?t=3455971']
En el periódico Ideal de Granada aparece publicada una noticia con el siguiente titular: “El consejo gitano expulsa de Loja a la familia de la reyerta por un mes” en la que una vez más nos encontramos en el cuerpo de la noticia con la mención de la etnia de los protagonistas y la asociación de ésta con términos como “reyerta” que siguen estereotipando a la comunidad gitana.,,,2013-01-01T00:00:00+01:00,2013-01-01T00:00:00+01:00,Granada,Medios de comunicación,Discriminación directa,
"El periódico La Voz de Galicia publicó una noticia en la que se informaba de una intervención policial ante un enfrentamiento entre clanes gitanos tras una manifestación de vendedores de Bouzas. Desde el Departamento se envió una carta de queja al medio por la asociación de la etnia gitana a actos violentos. En este caso, tampoco obtuvimos respuesta.",,,2016-01-01T00:00:00+01:00,2016-01-01T00:00:00+01:00,Pontevedra,Medios de comunicación,Discriminación directa,['http://www.lavozdegalicia.es/noticia/vigo/vigo/2016/02/04/policia-decomisa-cuchillos-sinai-jimenez-trastrifulca/0003_201602V4C6991.htm']
"En el Programa Las Mañanas de RNE una de las intervinientes en la tertulia contó un chiste que contribuía al estereotipo negativo de la comunidad gitana. El día 17 de noviembre, la misma persona que interviene en la tertulia rectifica ante la audiencia pública, diciendo que fue un chiste desafortunado. Se mandó una carta desde el Departamento de Igualdad, que por un lado expresa malestar por el chiste y por otro lado agradece la intervención del moderador y la rectificación del día siguiente, como buena práctica periodística. El Consejo Informativo RNE manda un mensaje agradeciendo nuestra contribución a mejorar la radio pública. En el Programa de Las Mañanas de RNE, antes de comenzar la tertulia a las 8,30 am hacen mención a la FSG, que también ha agradecido la rectificación del chiste.",,,2016-01-01T00:00:00+01:00,2016-01-01T00:00:00+01:00,Estatal,Medios de comunicación,Discriminación directa,
"Tras la publicación de un artículo relacionado con la presentación de los informes de discriminación y comunidad gitana de la FSG en Oviedo, nos llegó la noticia de que varios/as lectores/as de la noticia habían hecho los siguientes comentarios: 
“Vaya hombre, otra vez utilizando la excusa del racismo gitano para sacarnos dinero, cuando los primeros taxistas son ellos, vaya tomadura de pelo que nos está haciendo esta gente, una vergüenza , se conocen todos los derechos pero de los deberes no quieren ni oír hablar de ellos” “No se hace, y no se teme. Porque los gitanos son mal mirados ? Por modas ? O será porque dan motivos ? Cada cual que haga su examen de conciencia”.
 Desde la FSG en Oviedo en colaboración con el Departamento se envió carta de queja al medio en la que se les recordó que los comentarios que habían dejado los lectores en la noticia contribuían a una construcción negativa de la comunidad gitana, indicándoles su responsabilidad y que precisamente, se había estado hablando de eso en la jornada de presentación del informe. Ante dicha solicitud, nos contestó la persona responsable del área de internet del periódico El Comercio por mail informándonos que los comentarios habían sido retirados, agradeciéndonos la advertencia y ofreciéndonos colaboración para las cuestiones que consideráramos oportunas al respecto.  ",,,2016-01-01T00:00:00+01:00,2016-01-01T00:00:00+01:00,Asturias,Medios de comunicación,Discriminación directa,
"En el periódico El Diario de Almería, apareció en portada una imagen con el siguiente titular “Detenidas 10 personas por apedrear a la policía en una boda gitana. Dicha noticia, también fue publicada en el periódico digital de El Mundo, y pudimos constatar igualmente que se hacía mención a la etnia de los presuntos implicados. Relacionados con dichas noticias aparecieron los siguientes comentarios: “Donde hay gitanos siempre hay problemas” “Es una raza que no acata norma alguna de convivencia. Pero se saben sus derechos (subsidios, prestaciones ....) al dedillo !!!!!” “Y estamos importando más gitanos rumanos y búlgaros.” ...etc. Desde la FSG en Almería en colaboración con el Departamento se envió una carta al periódico El Diario de Almería la cual obtuvo una respuesta positiva, ya que el director envió una carta de aclaración correspondiente y la publicó en el apartado Cartas al Director. Igualmente, se envió a los responsables de la noticia en el periódico digital El Mundo, de quien no obtuvimos respuesta.",,,2016-01-01T00:00:00+01:00,2016-01-01T00:00:00+01:00,Almería,Medios de comunicación,Discriminación directa,
"El diario La Región publicó una noticia con el siguiente titular “Detenido un joven de 25 años por abusar de una mujer en Limia”. El desarrollo de la noticia incluía la siguiente descripción de los hechos: “El joven es de etnia gitana, tiene pareja y es padre de una niña, con las que reside en el propio Xinzo. Nada más ser arrestado, varios vecinos se concentraron en los exteriores del cuartel de la Guardia Civil para recabar información sobre su futuro”. Además en el artículo aparecía su nombre y su edad, datos personales de especial protección. “Un vecino de Xinzo, Josué B.S., de 25 años, fue detenido a las 13,15 horas de ayer como presunto autor de la agresión sexual a la joven hawaiana, de 20 años”. Desde el Departamento se envió correo de queja al medio mencionando que era una mala práctica periodística mencionar la etnia pero no obtuvimos respuesta.",,,2016-01-01T00:00:00+01:00,2016-01-01T00:00:00+01:00,Pontevedra,Medios de comunicación,Discriminación directa,['http://www.laregion.es/articulo/ourense/buscan-varon-limia-abusar-joven-hawaiana/20160928082602652224.html']
A través del periódico Hoy se publicó una noticia en la que se detallaba unos sucesos relacionados entre dos familias de la ciudad en donde se mencionaba directamente la etnia de los presuntos implicados. Desde el Departamento se envió correo de queja al medio mencionando que era una mala práctica periodística mencionar la etnia pero no obtuvimos respuesta.,,,2016-01-01T00:00:00+01:00,2016-01-01T00:00:00+01:00,Badajoz,Medios de comunicación,Discriminación directa,['http://www.hoy.es/don-benito/201610/31/policia-busca-tercera-persona-20161031105134.html']
"El Mediterráneo Digital publicó una noticia cuyo titular comprobamos desde el Departamento de Igualdad que era falso y buscaba el sensacionalismo y el morbo. En la noticia publicada, se relacionaba a una persona gitana como responsable de haberle, arrancado los ojos a un taxista en Valencia. Las publicaciones desarrolladas por este medio en donde mencionan la etnia de los presuntos implicados en casos en los que aparece la violencia, delincuencia, etc. son bastante habituales. Desde el Departamento se envió un correo de queja pero no se obtuvo respuesta.",,,2016-01-01T00:00:00+01:00,2016-01-01T00:00:00+01:00,Valencia,Medios de comunicación,Discriminación directa,['http://www.mediterraneodigital.com/sucesos-espana/ultimas-noticias-sucesos-espana/se1/un-gitano-learranca-los-ojos-a-un-taxista-en-valencia-para-no-pagar-90-euros.html']
"En el periódico Córdoba Hoy se publicó la siguiente frase: “una disputa entre familias, de etnia gitana”. En el encabezado de la noticia se hizo especial mención a la etnia cuando, tras revisar el contenido de la noticia desde la sede de la FSG en Córdoba, constatamos que no era relevante para la noticia. De forma innecesaria, se dijo que el tiroteo se produjo por una disputa entre familias de etnia gitana pero que el detenido era natural de Marruecos, fomentando así los prejuicios hacia las personas gitanas. El periódico El Día de Córdoba se hizo eco también del mismo suceso. Desde la FSG en Córdoba con el apoyo del Departamento se envió carta a ambos medios en la que se les indicaba que considerábamos una mala práctica periodística señalar la étnica de los protagonistas. El Día de Córdoba contactó con la FSG en menos de 2 horas tras recibir la carta vía email que les habíamos enviado, nos llamó la secretaria del director del periódico en su nombre, pidiendo disculpas, nos dijo que la redacción de la misma no era suya, sino de la agencia Europapress. Teniendo en cuenta esta declaración se les comentó que considerábamos que era obligación suya revisar y comprobar el contenido antes de publicarlos. Tras este comentario, volvieron a pedir perdón y nos prometieron que así lo harían a partir de ese momento. Desde la FSG en Córdoba se valoró este resultado como muy positivo.  ",,,2016-01-01T00:00:00+01:00,2016-01-01T00:00:00+01:00,Córdoba,Medios de comunicación,Discriminación directa,['http://www.cordobahoy.es/articulo/la-ciudad/ascienden-detenidos-tiroteo-familias-barrio-moreras-cordoba/20161003164201016565.html']
"La Región publicó la siguiente noticia sobre la detención de un hombre: La noticia hacía alusión a la pertenencia étnica del detenido y utilizaba términos como reyerta, patriarca, ley gitana, destierro... Además, se constató que el trato informativo era sensacionalista, implicando a la familia del detenido. Se envió una carta a la dirección de La Región que hacía alusión a la noticia e igualmente se dieron algunas sugerencias de buenas prácticas para el tratamiento informativo evitando la discriminación de las personas gitanas. Igualmente, desde el Departamento se envió correo de queja al medio mencionando que era una mala práctica periodística mencionar la etnia pero no obtuvimos respuesta.  ",,,2016-01-01T00:00:00+01:00,2016-01-01T00:00:00+01:00,A Coruña,Medios de comunicación,Discriminación directa,['http://www.laregion.es/articulo/ourense/ingresa-prision-detenido-agresion-joven-xin-zo/20160929133202652526.html']
"Tras la noticia sobre los fondos europeos que va a recibir Ciudad Real publicada en el periódico digital Miciudadreal, se produjeron comentarios racistas hacia la comunidad gitana. Desde la FSG en Ciudad Real se envió un correo de queja pero no se obtuvo respuesta.",,,2016-01-01T00:00:00+01:00,2016-01-01T00:00:00+01:00,Ciudad Real,Medios de comunicación,Discriminación directa,['http://www.miciudadreal.es/2016/10/03/san-martin-de-porres-la-esperanza-y-el-pilar-entre-los-objetivosciudad-real-recibira-10-millones-de-fondos-europeos-para-su-estrategia-2022/']
"En el Ideal Gallego se publicó una noticia en la que utilizaban términos como “clan”, narcotráfico y delincuencia vinculados a la etnia gitana. Además, a los presuntos implicados se les atribuían un secuestro, varios altercados e incluso una plantación de marihuana incautada en la zona que “no tenía que ver con la familia”. Desde el Departamento se realizó una búsqueda en el mismo medio (El Ideal Gallego) de otras noticias relacionadas con sucesos y/o narcotráfico para saber si era un hecho puntual o si se vinculaban a la etnia gitana y delincuencia habitualmente, promoviendo estereotipos y prejuicios. Tras la búsqueda realizada constatamos que era una práctica habitual en el medio la utilización de términos inadecuados que incidían en la imagen de la comunidad gitana en general. Desde la FSG de Santiago de Compostela se envió al medio un escrito de queja del cual no hemos recibido respuesta alguna.",,,2016-01-01T00:00:00+01:00,2016-01-01T00:00:00+01:00,A Coruña,Medios de comunicación,Discriminación directa,['http://www.elidealgallego.com/articulo/coruna/punto-narcotrafico-eiras-resiste-presion-guardia-civil/20160918234525301953.html']
"El Mediterráneo Digital publicó un contenido con el siguiente titular: “Un gitano pirómano atemoriza a los vecinos de una pedanía de Valencia”. Desde la FSG en Valencia y con colaboración del Departamento se envió un correo de queja a la dirección del medio ya que considerábamos que la mención de la etnia era irrelevante. Además, al titular le acompañaba una imagen de las protestas del Tíbet en la que salía un hombre quemándose a lo bonzo, una foto totalmente fuera de lugar, que no se correspondía con el contenido de la noticia. Todavía no hemos recibido respuesta del medio.",,,2016-01-01T00:00:00+01:00,2016-01-01T00:00:00+01:00,Valencia,Medios de comunicación,Discriminación directa,['http://www.mediterraneodigital.com/sucesos-espana/ultimas-noticias-sucesos-espana/se4/un-gitano-piromano-atemoriza-a-los-vecinos-de-una-pedania-de-valencia.html']
"Noticia que publicó El Faro de Vigo en donde se informaba de la caída de una banda de ladrones que asaltó casi 40 viviendas, la mayoría en localidades del sur de Pontevedra. Aparece en el subtítulo de la noticia y después en el cuerpo de la misma literalmente: “una mujer de 34 años de etnia gitana”. Desde la FSG en Pontevedra y con el apoyo del Departamento se envió un correo de queja a la dirección del diario informándoles de que la mención de la etnia no era necesaria en la noticia y solicitándoles que no volviesen mencionarla por las repercusiones tan negativas que tenía para la comunidad gitana en general. Del mismo no se obtuvo respuesta.",,,2016-01-01T00:00:00+01:00,2016-01-01T00:00:00+01:00,Pontevedra,Medios de comunicación,Discriminación directa,['http://www.farodevigo.es/sucesos/2016/09/29/cae-banda-asalto-40-viviendas/1541875.html']
"Con el titular “desarticulada por tercera vez desde el 2013 una banda a la que se atribuyen 74 robos” publicó una noticia el periódico La Voz de Galicia. En el desarrollo de la misma aparecía el siguiente comentario: “Y ahora, por tercera vez, los agentes del instituto armado la han vuelto a desarmar deteniendo a siete personas, en su mayoría de etnia gitana, a las que relaciona con otros cuarenta desvalijamientos domiciliarios.” Igualmente en La Voz de Arousa, diario que se hizo eco de la noticia, aparecía en el cuerpo de la noticia literalmente: “deteniendo a siete personas, en su mayoría de etnia gitana, a las que relaciona con otros cuarenta desvalijamientos domiciliarios”. Desde la FSG en Pontevedra y en colaboración con el Departamento se envió correo de queja a la dirección del diario informándoles de que la mención de la etnia no era necesaria en la noticia y solicitando que no la volviesen a mencionar por las repercusiones tan negativas que tiene para la comunidad gitana en general. Del mismo no se obtuvo respuesta.",,,2016-01-01T00:00:00+01:00,2016-01-01T00:00:00+01:00,Pontevedra,Medios de comunicación,Discriminación directa,['http://www.lavozdegalicia.es/noticia/arousa/meis/2016/09/29/desarticulada-tercera-vez-2013-banda-atribuyen-74-robos/0003_201609A29C2991.htm']
"El Diario de Ciudad Real publicó una noticia con el titular: “La Policía impide una nueva ocupación de viviendas en la calle Camino de la Guija”. Relacionados con esta noticia algunos/as usuarios/as de la página web hicieron comentarios racistas en contra de las personas gitanas. Desde el Departamento consideramos que los administradores de estos foros como responsables deben ser debidamente cautelosos y estar pendientes de los comentarios que pueden herir la dignidad de otros colectivos vulnerables y de grupos de personas, como en este caso, a las personas gitanas. Se envió un correo electrónico por la Técnica de Igualdad al periódico para que retiraran los comentarios que dañan la integridad de la comunidad gitana. Sin embargo, algunos de los comentarios antigitanos permanecen al hilo de la noticia.  ",,,2016-01-01T00:00:00+01:00,2016-01-01T00:00:00+01:00,Ciudad Real,Medios de comunicación,Discriminación directa,['http://www.miciudadreal.es/2016/09/07/ciudad-real-la-policia-impide-una-nueva-ocupacion-de-viviendasen-la-calle-camino-de-la-guija/.']
"Se produjo la publicación de una noticia en la que se hacía referencia a la etnia de los presuntos implicados. El titular de la misma fue “Detienen a un vecino de Grado por la muerte de un médico jubilado para el que trabajó en su finca En este caso, surgieron relacionados con la noticia algunos comentarios racistas tales como: “de vecinos nada, los GITANOS, no son vecinos”... Desde la FSG en Oviedo con apoyo y colaboración del Departamento de Igualdad, se envió al periódico una carta de queja solicitándoles la retirada de los mensajes con contenido racista de los/as lectores/as y con recomendaciones para posteriores publicaciones, con especial interés en que no se hiciera referencia a la etnia en las noticias para no contribuir a la difusión de estereotipos. En este caso, la persona responsable en la redacción digital se puso en contacto con la Técnica de Igualdad en FSG Oviedo y le manifestó el compromiso de modificar los contenidos y gestionarlos con más diligencia. Nos informó que había recibido la carta de queja pero que todavía no habían podido corregir los contenidos. En la misma conversación se comprometió a eliminar los comentarios de la noticia. Desde el Departamento se comprobó que efectivamente habían sido eliminados los comentarios racistas relacionados con la noticia. Lo que no cambió fue la referencia a la etnia en la noticia.",,,2016-01-01T00:00:00+01:00,2016-01-01T00:00:00+01:00,Asturias,Medios de comunicación,Discriminación directa,['http://www.elcomercio.es/asturias/201608/30/detienen-vecino-grado-muerte-20160830003805-v.html']
"En el Diario de Tarragona publicaron una noticia relacionada con el cáncer de piel por sobreexposición al sol. La fuente era un estudio realizado por la Clínica Universidad de Navarra que presentaba unos infográficos de distintos fototipos con el nivel bronceado. Ninguno de esta fototipos aludía a la etnia ni al origen nacional, excepto el que hacía referencia a “piel oscura”, que se asociaba exclusivamente a personas indias, suramericanas y gitanas. Este estudio fue publicado en su página web, estudio del que se hicieron eco algunos periódicos tales como el Diario Tarragona. La Técnica de igualdad de FSG Cataluña comprobó la publicación de la noticia y la fuente del infográfico. La publicación llevaba al error en cuanto al fenotipo de las personas gitanas ya que por un lado no se corresponde con la realidad de las personas gitanas en España y por otro, mezcla procedencias geográficas con etnia. Se envió una carta a la redacción del periódico, mediante correo electrónico, donde expusimos las apreciaciones y correcciones en relación al tratamiento de la noticia y donde se sugirió que en futuras noticias tuviesen en cuenta esta observación, y evitasen mencionar la etnia, para no contribuir a la difusión de estereotipos o generalizaciones asociadas con las personas gitanas.. Se informó también de la existencia de una guía para periodistas sobre medios de comunicación y comunidad gitana, elaborada por la FSG. Nos enviaron contestación del periódico, diciendo que a pesar de que el gráfico no era suyo y que tampoco veían un menosprecio hacia las personas gitanas, nos ofrecían publicar la carta enviada. En respuesta al correo, la Técnica de Igualdad envió correo agradeciendo la rápida contestación del periódico y ofrecimos colaboración y claves de actuación para el tratamiento informativo para combatir los prejuicios y mejorar la imagen social de la comunidad gitana. Asimismo, se envió carta a la Clínica Universidad de Navarra con las mismas indicaciones realizadas al periódico. La persona responsable de la web de la Clínica respondió agradeciendo la carta y añadiendo las dificultades para retirar en esos momentos la infografía, pero se aseguró que a partir de entonces, tendrían en cuenta estas sugerencias. Con lo cual, podemos concluir que tanto en el caso del periódico que lo publicó como de la Universidad que fue la fuente originaria del infográfico, que ambas respuestas han resultado efectivas y se ha abierto una posible vía de coordinación.",,,2016-01-01T00:00:00+01:00,2016-01-01T00:00:00+01:00,Barcelona,Medios de comunicación,Discriminación directa,
"Una misma noticia fue publicada en el periódico Diario de Jaén y en un periódico digital Hora Jaén. En la noticia se informaba de una reyerta, y se hacía alusión directa a la etnia: “Un vehículo de alta gama —al parecer con dos personas en su interior— se personó en un barrio habitado mayoritariamente por personas gitanas”. También mencionaba otros términos como “clan” que habitualmente son utilizados por la mayoría de redactores/as; esto perpetúa la imagen negativa de muchas personas gitanas ya que son relacionadas con hechos delictivos y violentos. En el desarrollo de la noticia apareció también la siguiente frase “Todas las sospechas se centran en componentes de un clan de la ciudad de Linares”. Link de la noticia que se publicó en el Diario Jaén y en Hora Jaén: Desde la FSG en Jaén, con apoyo y colaboración del Departamento, se envió una carta de queja al medio solicitándoles la rectificación de esos términos inadecuados en la redacción del suceso y además explicándoles que la mención de la etnia no aportaba nada a la noticia y sí en cambio incidía en la imagen negativa de las personas gitanas. La estrategia utilizada tuvo resultado positivo ya que el periódico publicó nuestra carta de queja en periódico Diario Jaén",,,2016-01-01T00:00:00+01:00,2016-01-01T00:00:00+01:00,Jaén,Medios de comunicación,Discriminación directa,"['http://www.diariojaen.es/al-dia/tres-heridos-en-mengibar-a-causa-de-un-tiroteo-a-plena-luz-del-diaYG2008247', 'http://www.diariojaen.es/opinion/cartas-lectores/articulo-BC2062939']"
